ID	Ind1	Ind2	Ind3	Ind4	Ind5	Ind6	Ind7	Ind8	Ind9	Ind10	Ind11	Ind12	Ind13	Ind14	Ind15	Ind16	Ind17	Ind18	Ind19	Ind20	Ind21	Ind22	Ind23	Ind24	Ind25	Ind26	Ind27	Ind28	Ind29	Ind30	Ind31	Ind32	Ind33	Ind34	Ind35	Ind36	Ind37	Ind38	Ind39	Ind40	Ind41	Ind42	Ind43	Ind44	Ind45	Ind46	Ind47	Ind48	Ind49	Ind50	Ind51	Ind52	Ind53	Ind54	Ind55	Ind56	Ind57	Ind58	Ind59	Ind60	Ind61	Ind62	Ind63	Ind64	Ind65	Ind66	Ind67	Ind68	Ind69	Ind70	Ind71	Ind72	Ind73	Ind74	Ind75	Ind76	Ind77	Ind78	Ind79	Ind80	Ind81	Ind82	Ind83	Ind84	Ind85	Ind86	Ind87	Ind88	Ind89	Ind90	Ind91	Ind92	Ind93	Ind94	Ind95	Ind96	Ind97	Ind98	Ind99	Ind100
g1215	4.71419789757694	4.06685781130339	6.59884801048511	6.26216690735372	5.16802497920234	5.07179697591978	6.55979538163226	4.735178560662	6.79242837730471	3.87255232743947	7.21781564128258	5.33291928141523	3.99881153182838	7.00521307017892	5.06067279017095	4.21248532338858	4.26942096142015	4.2532687377046	6.7648556249323	5.14047518445258	3.52292810275266	7.30888287194237	7.15199944422013	5.70559905377183	6.99498741370824	4.6110405393628	5.86481124319792	9.62813425244153	5.15569566787921	3.28962591474296	3.33469699608472	3.59383536863363	5.89027073467842	6.75822187854073	5.87638477831138	4.38286684663612	4.12576447104431	5.76060294639212	6.11809204257228	5.49310364669207	5.10752563258669	5.6660966691511	5.31790878600515	2.2315757090431	4.71241170499083	6.64929408784642	5.27434588149332	8.09182781912793	3.39610595212714	4.44786728506327	11.3815902106635	9.13871873545153	3.34122427433068	8.37287539286691	6.40119199652613	6.81871714288546	9.84730302290216	8.44591479573258	6.72700045710887	5.47641593836656	5.05064384435389	4.58107206375456	4.31852269111195	7.01924706550116	6.24403856693841	4.6200224113181	6.89251922064428	7.47721816344667	4.90443633160018	8.74407419284504	7.92759682115218	8.48006350343701	5.09575762285682	7.87885347557337	5.54061746093196	9.15975321533362	6.59892859843266	6.52778088778607	6.12161431967395	7.88309355843833	6.6778278939436	4.93575258372697	6.97739206729848	6.87045706358846	6.97176474942202	8.6060269115312	7.09788777812796	8.6505783648551	9.78246526064279	6.41275913586538	7.16441486532673	7.01289082719587	7.16796266277662	7.16830227803762	7.26256652115388	9.50480286348352	6.06782935845993	8.664254975954	10.0839744392332	6.74140648402772
g1216	4.69312319029912	3.79387784885143	3.99915918924467	4.02836925425176	3.29629571752463	2.93581273705859	3.77419582286417	6.11693466322454	4.95919354815739	7.33598691592894	4.43758104291381	3.95041676675168	6.58242023850799	3.89380219785235	3.00032327878932	3.03742059763697	6.82907594122338	5.72614611723154	5.45788739699153	4.2839137166876	3.78387828716797	9.15633398522466	3.36212104987846	2.91189834137979	8.63847609335814	6.45057239534703	4.69333414251404	5.58578326612486	5.84477025933221	3.47898656826987	4.87261068617146	7.61605576945655	7.20921462583346	6.5974751166	5.07075914344603	5.20590894471733	7.41765149615899	5.66675178068266	6.53827089003661	8.35583108740729	5.1473035666626	4.71326827776483	5.01532290971123	5.47831441236654	5.71184544285394	5.18639878064589	6.94540131495242	5.28996533900581	5.29332498752243	5.41622077448556	5.44880004544345	6.2382583814139	5.2737597705403	4.53405749200615	7.44408140580981	8.47826747496598	5.55930817335412	9.03551373365	5.84891664219506	7.31618994907381	9.60966467153692	8.54636474525083	11.8297950050325	4.30454396013049	3.44571903721872	5.87356420094142	6.6819034446262	5.00433437631209	5.09683544329158	6.44687291121339	12.1761475562009	9.32121132999695	4.480296241075	5.22538787164492	3.95396391054527	7.24092630357776	7.79552584142578	7.43696366651776	8.72463441930931	8.46890577525582	9.03870290939509	5.54745920360807	7.3281332641675	8.23987931617694	5.61670132802634	7.28927311856691	4.96266443483516	10.9055099845233	6.73179315568836	6.07318260212748	8.90514022405173	10.4200832595735	5.48362689549206	9.88128432299069	7.59738930107107	7.25741594871187	10.1700058075565	7.66493391168057	9.12465682287072	5.63940983156799
g1217	3.53951624809814	5.78593817358749	5.66715380582017	3.44276156361573	5.66853376919111	4.72317853787304	6.8179418492985	5.5496653457899	2.88353669562139	4.38085971540291	3.94489210767506	5.3397654532171	5.52655573560909	4.12294487444771	4.3690626075703	2.50238601675189	4.05721834383171	4.88398806669754	6.4611147572848	3.56398549181522	5.34522212369532	4.69814008119013	4.45380723796461	4.40965057124763	7.11669201281812	5.03798200467478	3.06890493397163	5.24654473162098	5.70372816015725	6.89683149013132	5.56447926909257	4.77323199693715	6.43730510756215	4.9092315209237	6.13609239240433	6.68231549011667	4.70277951136269	7.30065641431112	4.326682128537	5.57582485137545	7.47026499520637	2.37327168676494	6.95375366297305	6.7116874572108	4.48068341876893	6.83134774697976	1.8270443821836	6.35312979744539	6.54048021757823	5.10741055566967	6.60594874410545	7.41816273488886	4.08532209225758	6.81583870880624	9.57930672525121	4.12191306700672	8.55547676695742	7.57011925804252	4.57321505002275	3.90585516688437	7.30074824047327	2.14677514663264	6.77072938140389	2.23055901049783	6.40593861341942	5.80050777885766	5.24870564517575	5.66505632561862	5.77102529324317	8.23885002074875	5.99163698006415	6.13013516731937	8.6878283827204	5.49450493518199	8.19017270984984	8.30097718157381	6.91686268572502	8.21055970267847	6.27633500314129	7.44372193263861	4.47369893399987	6.05464166545085	7.78282005746843	6.28411921308191	7.15645438119637	8.18754756312969	3.64342056124064	8.24694677695854	7.09308945194294	6.66171205212776	7.91820291478267	9.12227206637372	6.56838369125198	7.34957826042285	7.25231334387742	5.21934234860254	6.15127289827799	5.37476535060147	5.21163005054862	8.06518198415249
g1218	4.88254007275184	4.58730100638584	5.7846661701701	4.50984014602743	5.86425828832009	6.19674368370614	7.01467297903726	4.99713499830565	3.34775139489525	4.30450498905801	6.0973258334391	4.53879862815493	6.52578545121825	5.24337808022472	4.20325557057971	8.2809860898714	6.30716073731251	4.07600946835807	5.77260711910605	6.93105582957636	4.90495476905136	5.48640929980966	7.17500209146884	6.15155654635339	4.42022879417895	4.60632006779937	5.11228097468799	8.35219190927394	3.92928423682884	6.35507784189104	5.26336275082954	4.73260756497012	2.09949518119154	7.50923517563622	6.93708508355541	4.59874529032581	8.51826011015156	5.28219582853597	6.2129838867469	3.77704003046012	7.96634563498634	7.24891430008241	5.94073790990415	5.60966433896202	1.91263085542519	3.35048053994954	6.15478473577124	6.85145391606178	5.40478264027571	7.44381791641923	5.46987365142275	5.31026122152316	9.52841140643477	8.70228671192061	7.60140313051429	7.43402635174136	6.30253153944535	5.67324327870107	7.7717133645982	5.48672981243842	7.9680896939287	8.23734106551558	5.66301185682216	6.69808899158454	4.8292178154222	6.00624225612341	5.92108028601739	8.13146367841637	6.35974299511977	7.15163051531577	8.79104155241338	8.72704475094643	4.68053496771762	8.38814828063936	7.31219147873662	5.46151860212809	5.74881323060535	5.12268838229119	5.16262005157319	7.62076807405132	6.55450614612803	7.91643531902453	9.65827077328861	5.41749764316628	4.06812708544399	9.33328300802036	8.25705419443506	3.69805382490002	5.49625613432119	6.27453925364857	9.13626528808096	8.91864209993773	8.86532426266171	8.9749236713624	9.43048309542967	4.10549958608205	4.45607523755364	5.37088712225918	6.13192591793112	3.5496085859185
g1219	4.22777692386085	5.51168446479431	4.03308272213296	3.63233057162194	7.5775910534132	4.90388951604412	2.99460292786591	3.91932534301207	6.87568702076157	5.54164475211894	6.95994684337047	5.66178530177774	3.94626840955172	4.91635043237159	4.40761602027105	4.16733855668334	4.95621113394359	3.82137652988558	4.1327959252604	7.55521207399203	6.40566488881595	6.03243605491088	6.96101405535614	7.369894584134	3.77146932934714	7.43761844191934	4.38318013185515	8.97334818566443	7.2782926495289	5.38203678819325	5.76029753786855	5.69350165229124	7.55631707847585	5.02649670569095	5.22879793632257	4.19628211997958	5.16396640445708	7.39846945622732	4.26374520634077	5.22763824242835	6.01692628564351	5.32965620165381	4.48093996351604	4.59780797975211	4.85436584401512	4.95631227531114	6.38643794742387	4.86383176010195	7.38178952964655	3.79429229848417	8.17065067012987	7.60262236641577	10.3494095172494	4.69519546321032	4.57905773664528	5.97894300657501	5.48649955477318	5.89311931001795	8.67032094556656	7.40463781250588	3.89252185717987	4.78192289274762	4.77478241342572	5.08513185698954	10.0542527160466	6.74837343435371	6.1614703767039	5.63218806506273	9.26256312562005	6.34723036979126	4.7321877374531	7.83132813486452	7.42830354358844	6.86299052080818	8.08470155641055	6.54451728623998	9.37302949317897	6.60586355535575	9.25469770529417	6.62556449195234	6.84657156211117	5.85944282432262	8.2432834564451	6.96659609637421	8.0805588103235	7.56392639599836	6.98703293418424	7.1022198148622	5.93928241260384	2.27027317340268	6.8274579981876	6.77436150108925	7.91333853991312	7.62352281275792	5.07692553286039	8.67207321390176	8.63152352089849	7.80660431888356	7.8917145879331	7.50088271215751
g1220	4.2642626009018	5.89561240335851	2.15988334186094	3.20850203542386	4.4934474339317	5.18164159638012	5.68937593590159	6.82765584486796	3.16685344294287	6.61157850170602	4.56741013422574	4.41161574646601	4.71431812426532	6.4107501526085	3.60575853046574	5.51801416618756	3.64449708207081	4.88372302102272	5.24250158457512	5.51264979174936	3.77529431136744	5.632689642151	5.39916237268876	7.08854171107005	6.12814904989027	5.96357460379023	3.59934690955939	4.32621268213227	5.07370114790794	6.4397476594069	6.75739912535965	5.22134301440196	4.9509197101935	5.99242420455015	7.5493980990742	6.44827058447818	8.33730397210932	1.78392788049909	7.17809469800681	5.98971400344459	6.4441594831254	5.82250474363857	7.24985390509997	3.8672322974183	5.15730957869317	9.28970459602958	4.27392807971138	5.47741836259856	3.49247097264339	6.09098569672632	7.45032393813382	5.96333832011925	8.47595808507554	7.55034840952672	5.16157198400376	6.69915400638503	5.85476242871721	8.38143239031003	7.31280077925004	7.32695486043814	5.72528270255294	6.15819474227674	5.09452238410427	6.85983389578856	10.1989475611197	6.39794099101557	3.71315297638252	7.6414691378581	8.248040785779	8.32756591074637	7.76625496337752	4.87219477381153	7.07663881335143	5.46419645642323	6.22436472026899	8.78343776146213	8.25714974738571	9.56027389477482	9.26359200154782	4.77977253426768	6.74874116663218	6.25637494925274	8.06946649512567	7.75324695779005	6.61683717085949	10.6609406271662	7.75703902904263	5.95398221097841	9.72678045480622	5.50454420234813	7.00142844355137	2.7942416406062	7.30953181942997	5.68881496899279	4.47511627871005	6.17823788179245	8.97601970371317	7.11346772515542	4.90886339414407	7.16326399169773
g1221	5.19804439047272	5.62619257905535	5.52209439291476	5.2133082984958	3.39761553653864	4.80188109707657	7.64800393225608	4.54701044913548	5.21900037704009	4.28576816570136	4.54597396844608	6.27496105094054	4.9071469756634	4.10161677282502	4.97045077106103	5.42996979612012	6.45783609379929	4.32749983544704	6.86607939856182	3.72745211961048	4.91997949059622	8.60533920811335	8.11667608205502	6.23358289316969	5.59772504113401	4.9722051800166	4.83753871405777	1.65888916899045	3.79075887717074	3.55347432938141	3.04698390361356	7.69762018799866	4.12380762483943	3.86108361728589	4.18897269677525	5.3003396325463	7.09198704255031	5.57631350431422	8.06652321925928	4.84021241962972	6.66897514391972	4.32522920062713	5.31432313538418	7.07426830484829	4.70465314507558	6.33908252142855	6.44722313122783	6.61535504514189	6.78595294183029	7.61103021559123	3.91451231161266	7.86634929851808	6.36551930188455	2.96465569242808	6.12028475012211	6.30058202931062	8.93963387465767	7.44688639885556	6.82848737301831	5.22413790919375	7.0928478553134	5.986869845645	4.52592467722395	10.2029053707102	7.05133448728382	6.81742062653197	6.55303799311093	4.40608359380429	5.20722691640382	5.82396968165706	3.64450027236699	4.99662189010762	9.02861266246557	7.77126435862095	7.27617886615371	10.4840630588034	5.63540710184106	7.5231465757031	6.23474926609527	7.8995874188414	8.54327883904342	4.65070142838427	6.95988986924976	8.89760222591429	6.60124101440222	7.0599752231753	4.80727503439836	10.5919057471582	10.5249770615411	7.51577577599601	6.10406624084429	7.35493406358012	7.10120818248213	5.88223382095593	5.64600898183402	6.98464071947809	5.95051934969788	9.45457225058226	6.17003468937177	9.11294459722655
g1222	4.60581130129954	5.78231065963218	4.30478239792023	5.68367907752967	5.91228558221131	5.53091853884192	5.02749568876725	2.15942770260422	3.72066554289473	5.27821359708926	3.34372090461658	3.68763044423284	4.23300992569809	7.51405957215385	3.50453306542627	5.6140335006258	6.66249708303724	5.23037000878578	3.34645425798788	4.50811366878895	4.38027229938581	5.58954865369583	5.51431338437829	5.71858735085994	6.31776330055977	6.00119566877843	6.28076763104341	5.50050146343992	4.05348065120457	5.19718737406109	5.47198892869048	4.31678891859986	7.05669990580118	4.11239189335818	8.48498572725201	4.42194267016789	7.45041050638059	6.85996437868429	5.25549835962912	4.16872029851223	6.03669469174816	2.68342233362263	4.4441780651433	3.7720767464038	5.0309138630471	8.49002814061406	6.71453683441915	4.51794217508638	6.43120002845963	4.82988359962371	8.34136498029848	8.41277102338558	6.90927596542955	6.41928695034077	7.1637394494937	4.4591169082161	4.91755695676256	7.25431401916703	6.39691353096503	7.7330519728547	5.72812658876424	8.64845775885399	7.92399137329341	3.95705754075077	2.28278636366605	9.31140599571663	5.94721165688744	5.1975903669582	8.55048817258634	7.4185647751473	10.0864005852664	9.4354136355517	6.11360106534391	5.68426593706303	6.06215187562481	8.88907273908799	5.39002239357531	5.49202220045522	9.88311670984632	5.37258288073011	4.20067232441588	7.93834462325779	6.67032548857773	8.74485175175858	5.31608679704844	4.14742804285566	8.47091073989316	5.514800067477	4.93114052339622	5.53289390059477	7.31030202354505	4.92265670569556	4.38481386388175	8.33307953575865	9.27370631368222	4.35272073471496	5.48035525994204	4.72353514263902	9.37217499568329	8.66518153047263
g1223	5.5017427984246	3.91609951295187	6.58145403172378	4.56548848978671	3.960422348944	5.20456790617122	4.11652989409729	5.1995885777327	5.32008739130981	4.06302131347388	5.04419561418309	4.99889749357018	4.32559670806908	3.23340125890993	7.53448628736565	6.72255543790137	2.73382233560629	5.73788210536559	6.17603820949312	6.79884243857849	4.52121464400371	4.87197475624094	2.71785835410938	1.16600774054568	4.01276202656836	4.8644841801504	3.33701550239118	4.79932007329718	4.89223366696714	5.82558192778893	5.69788383324724	7.06219775557426	6.87985963982666	5.64641158891159	6.13981152519226	6.86349845127679	9.06207379785944	5.96938425508677	4.66982397854731	8.42955025942249	4.86160002872182	5.95445418378489	7.26988192083432	2.80622037041275	4.76724155376846	3.61363214558556	6.3915560764134	7.89300075527541	3.7252556672692	4.84798510391563	5.6333959685905	8.19470375451779	5.56966604576406	7.61304673857292	1.88864659943626	10.1646266766783	3.81063282864724	6.62585850018237	7.53331940673847	5.72720307434926	7.35771647945184	7.90101954019787	8.56455055531614	3.68147447197799	7.08362923809661	6.17881135425681	7.03546236023122	6.48570803757494	6.48739738116478	9.65169257608402	5.67068179265636	6.16146754661403	6.49935136210866	5.44640388369265	10.4800856347992	8.32601077485106	9.33018471396639	7.26924525063136	8.66513206924987	6.28464143654717	11.6481114467387	6.91150569705629	7.4372577712924	5.6482858242471	6.23405893079138	6.20328086917926	8.60185252258084	10.4122694942416	7.09087317429855	6.3102563681306	6.57246033094496	4.11216614312481	11.420307009844	8.29986249608478	5.07396501453679	5.68562708579007	8.85213536547041	6.72474102575849	2.6294161281333	5.35414170828311
g1224	5.30776787061517	4.24052928617328	4.33364262264074	7.01506098047444	4.94817722006213	5.27447881427519	5.68512934609356	4.88600025414333	2.31569465555577	5.09338217756253	6.60120398923151	5.03873238270103	5.09634181201828	4.77832443555267	5.18536356157643	2.9905027734647	3.5680450144591	5.35878652656315	4.53045042403786	5.41505111592966	5.21793555435456	4.15390701185754	4.25157035622624	6.63168145554418	2.67760976863092	4.40621025684285	5.87314107530279	7.25654393114944	6.93938687006205	3.88850039294213	5.66352303872251	5.45805397419954	4.59429796115405	4.17607466769316	7.66192293240897	7.49334515604128	7.4405631725839	5.62910925728233	8.22247602287569	5.69380268664918	5.15629423538939	7.07338830816365	5.68786200727801	6.63237236920634	7.11078029955087	6.35409593595517	4.68906079585413	6.94567088273333	7.28454515034985	5.60288192752084	8.94035563442588	5.06180600158426	7.13502405223757	9.70980782690903	10.716403134183	10.7751675200615	6.30777551246554	8.84989065895975	5.35274201681966	7.51607862039956	7.14624550536489	5.02181556939275	7.86903131341892	8.03250674753969	8.72024284830029	5.860266244155	6.09242405990736	9.31678793627978	7.16879733965427	4.33580033752604	5.67002757153918	7.51070194665486	5.15403230376601	3.88467087778606	4.02139163433388	2.37282980521043	4.50839329489101	6.43778023355667	9.22670079079682	7.55174438254625	5.25915083688154	7.78829640992831	2.99985751983267	7.04968154882635	4.51098247994824	4.25205822186046	5.51923294727689	5.69673213996862	6.80805372584668	10.7247268130462	6.99951547391434	8.85040708394592	4.27055009008642	4.80271677483041	5.96936153328268	9.0116175433859	11.3255218683928	6.65044696143961	4.88700272822306	6.89705252052936
g1225	4.69963527647826	5.66634765820771	4.7483583072738	5.94726316783457	3.02221870620217	4.51663119785718	4.77894952730912	5.79946543464098	4.10403048870364	6.23895865918164	7.07160884722717	-0.114394383713282	4.17868730934624	5.65488516622697	5.56900261852316	4.78898376936725	3.48678624670692	4.05904362131065	5.52962623667161	5.46931709161843	5.07034437877512	6.97044427452515	5.85753120554131	2.39641779619514	3.08474677735544	4.9680057927945	4.39828323784237	8.57746000629702	5.37021832907955	4.41644860438076	4.64298109431925	5.45863194330682	7.1520651526982	3.81832874900465	2.86915226360826	2.17677355344701	7.44968065897417	5.12503670795082	8.90728868702337	4.27318481453397	6.18999446259842	3.94435625264589	7.15273989210657	6.02392987757614	7.11197744971077	6.14876300761832	3.60803016351823	7.11837797379548	2.30136539731175	5.94948112850089	3.99027419120581	8.80618035948348	6.63024342331518	6.24334462147234	8.3096230818487	5.85425734834791	8.07486116917213	5.84328355482694	8.54669973937393	6.05320858954934	4.00120691561857	5.07829866934867	7.72576852360075	3.71102051768925	7.86840237478562	7.52375947680074	5.77352266355131	6.32570354509763	5.73111133860766	11.7464720949262	6.51993258038805	7.74997382768186	6.81873981790989	5.06345541336129	6.18384772477419	5.22699669874785	5.96377568047491	8.18394746483173	7.21704226394979	5.73010685858858	8.6886199931566	7.45203046205012	7.7706613837372	5.39541681201641	5.96783616804056	9.07165870669624	6.30906979846939	5.91092054401691	4.30076997539892	5.99473011757305	11.7527790553757	5.97885441765481	5.75612825399912	8.99360029572037	8.21836881899349	6.59497209979301	5.93966935409732	7.19151178051442	7.72908441570291	9.87274824258301
g1226	4.28888304535483	3.37353387401948	5.91774972371907	6.23863281616271	5.3137246748199	4.26245451854824	3.57848892679738	4.19140506282017	4.27037696415219	5.04121285724628	5.44487406154944	3.42949295718987	5.81046488860361	3.56474028600261	5.25072481038082	5.37311943511802	6.8716189917319	4.98202467090672	5.12534934078132	4.81221817293739	7.12723388399278	6.12086679907139	5.83932867188092	6.02626825752989	5.53686860902112	5.20180348254881	6.25426809568162	4.30530516483261	4.72073523988859	4.3998610510481	3.96157687657212	4.69025548598732	5.61618370175835	5.13359187646684	7.4458138694904	7.57527302686745	5.08082632263709	5.31673792332928	6.81896616172635	5.14337299189167	4.61820639917513	5.06252014272503	4.09419337750421	4.91972882482573	4.2653831468056	7.54465175078142	3.85319881038578	5.41412856684792	4.98005538977195	3.19238105934425	8.3750988149542	7.95420233760518	9.39069086755638	10.5733224812539	6.28367749255905	10.8906496874245	2.97090666714873	6.65525438263396	8.90822344534744	7.53902273506344	7.24647760386508	6.24887109374555	5.11206786841586	6.99385821248052	7.45014109558807	6.92372273858657	7.01684057847725	3.61959265549378	7.15446850914845	6.7500597156823	3.64466586093271	8.05345443761036	6.33360601351789	6.03000140938591	6.13289060551939	8.71197973229667	7.59567886581184	6.75159737410439	6.08868203764077	6.39664042972049	4.66088186149581	5.8916428125857	3.50127564423467	6.55960813671854	8.40403164951019	5.42837896521084	4.58730435279345	1.6821570618031	6.7351777683252	7.39131973228509	5.45061702323315	7.59940495523995	7.81473486182991	7.66818555662559	4.30602440287597	7.76878123544832	9.24206686451214	9.09864041259893	7.16171506772657	5.42498477146107
g1227	3.31067048717457	4.01834412521367	4.77292870167098	4.19863229236185	3.57085956279405	4.68187582774446	4.44934515943191	4.14609547173986	6.35416084450847	4.35529986946379	4.14132844157271	4.77219189716582	5.61297193305185	4.6997109954471	3.83106088413386	4.01661461467738	7.40704174010586	4.65287306948581	7.14037274672678	6.77951439195428	4.04276977195628	5.21825842767888	6.21969571227094	5.048260995466	5.99333850988244	5.80319306138257	3.59754071698419	5.39098240977332	6.59336481289236	5.38912960478892	6.64868096915435	9.17056072139394	5.14581626477111	6.91079658645071	7.38422036279265	4.77763465645794	6.29394469089585	3.57384940278682	5.05254141623473	5.02927278621028	5.24716503739552	4.11528197220163	7.7062743264006	7.35315275945945	6.94680462342006	7.96715873129559	7.28594810946678	4.24722577585154	5.03002782054976	5.99702000923123	5.40003385260236	8.71383634254869	10.5981480326054	8.30455956340969	5.01909011481492	9.42546354204357	7.60935935699044	8.84992841304548	6.80729378324521	4.89831324298982	6.03027794503942	8.44751518128781	6.99184820902733	8.49888114341635	7.96840590114891	9.44849631834652	4.51782690329588	10.2968785120263	6.65542739824273	9.1398825390511	4.95992201803306	6.24112958643662	4.73933032078834	7.55762675073018	6.52910230970963	5.42068861396537	6.25392453322273	8.75889609503094	5.58837259477068	8.46419581394669	6.14119764772009	7.73979586201443	6.28766198334108	5.50841788378656	6.33814598677236	8.36735968620382	9.388456187272	5.98727779788662	6.45283671739532	6.89751786801317	5.66960404469388	7.88555261536305	1.64121694550877	6.23041064006414	4.7533136400302	6.92176960809377	7.13335237119169	4.71525189944146	8.56396191612318	7.456213878368
g1228	5.21922673834848	4.56850857115542	4.08380524385561	4.17164403552893	5.2848402680701	5.57059655392841	6.06958484856194	5.07607995017332	5.11850974794728	5.09636539239231	4.42240713015401	5.62726721204123	6.16500749428456	4.13818421964532	5.68842714170664	4.79343572800447	5.84449089778062	3.90443302033481	6.8962548489843	4.51298422877257	8.92311507243744	5.29791620894956	4.75487772920529	5.8501424509567	2.36256344761173	2.81563583697519	3.98320930045722	4.8277598809794	8.2066558744991	2.91385686408599	5.2806255587905	6.03316326499048	5.76188016765529	7.8117131770383	6.69957761091539	7.11882168500628	5.39231117108616	4.31435808410619	3.7851656399119	3.95559624456166	3.53039099624937	7.32277216384853	4.95660325423328	4.7821706550735	7.89542553407028	5.46558856128181	3.39686978511118	6.1903170703798	4.27242595267638	6.59550739357653	4.49462385965653	8.01198334096558	8.72042242303108	8.84390322514484	6.59179384894434	5.81413026207318	6.29923406932012	8.72555554393828	6.78687962392176	7.24742877189286	10.7892074075256	4.33568128324823	6.9322626021577	4.28779175184485	10.0917587378633	5.3236620385608	6.97724942272029	8.28503291818824	9.74730511889454	10.5875604861429	6.93939988659023	4.82835904538877	9.90459690224596	6.80821045688342	5.44199016600144	5.4128873877032	6.28539440459317	5.72687812223977	9.17292380708496	7.07509184124794	4.49680283901455	7.5297632485581	8.75537592690666	6.58427277989536	5.04089127250868	7.19134837801726	5.37599694480996	9.38285145562881	9.81715254683133	8.13736253293223	9.93852603828896	9.01674805978751	3.86830628395573	8.61853383492044	6.40643143449476	5.14085790768008	7.55505903957736	9.0252104701497	7.96244005168117	11.4225609330525
g1229	5.4669294799548	4.03945430864627	4.64593683965255	4.24529344166296	3.60594237267621	4.58519240837434	5.49213124056881	4.49940681190694	6.23145734976936	5.64306371000848	4.23253927471348	4.97979298740155	4.24205560189725	5.56169460641559	2.65000654402488	5.74875433781389	5.34150268708152	4.71879135812282	5.26236691868422	3.91257903518446	3.53428852767199	4.70454325662675	4.83853551724932	6.49809597232181	2.48897015206011	6.33728088103743	5.03671815475762	3.93728554940795	6.40704420705063	5.57117065194899	6.30705151559429	5.90457803987861	8.51752857136066	4.27579847879923	5.33102043871755	5.30520911979032	3.68046891503882	2.68268484057515	6.19276088772749	5.65911395458492	7.20938439882568	6.78888808046109	6.62203224122495	5.96630151419548	5.13697150079377	2.99856586033685	7.19229197783058	7.80542464408653	3.70994278671998	6.13976138924594	2.92858068548526	8.44960508594175	6.42973219045086	7.3052471745449	7.59146195297149	5.76673919883859	8.33601696472279	8.02157424591895	7.52536579130572	4.04728340024073	8.81394473351649	8.79315564274368	6.78058131822992	4.61175413339757	4.79648214275682	4.3037766401078	10.6101478813455	5.66605725936478	5.95552555836312	6.41336408721508	5.57906469039538	6.91502067648577	10.7552028182921	6.50755316006538	3.97046327023893	8.88570699075818	6.15801119800552	6.18458595268219	5.94434788858976	10.1760777196092	8.20993015070847	7.47765045031801	3.95810384713717	7.04587905778565	7.08409211426666	2.58292153066413	4.98318893220438	7.06966205117097	5.84271144115185	8.70830379424453	1.53204991382439	9.02217797581314	6.05559711216106	7.45026094390328	3.76900609921081	5.94351430407817	8.64130880019423	7.07673276725251	6.63628191702996	8.09656948872908
g1230	5.25384868670509	4.95167803584852	6.18180121124453	5.80523345898627	5.90859995943079	5.92038997854374	7.71715193040004	5.36598015019327	7.07860420918718	2.88646108313562	5.00871550867129	4.30507072947567	6.89024249882972	6.51405239898005	7.61698982668296	4.72718430937099	6.8512692357949	5.38292840582329	6.28346513983293	5.89897259024488	7.06077067299454	6.11934561716328	3.54179215336941	3.85249331103963	4.50022688496515	7.56535471104369	5.11296435685642	7.53338934662155	5.93508215975852	5.21599042982166	5.60808928896355	6.38263021449472	4.78692444751594	8.39395467802771	6.44275594951129	6.67705864142156	4.63455602021333	5.76757003223381	6.69110615913575	4.78614086809008	7.6469918767733	4.77774120967528	3.41968060690266	6.7342931000247	6.29089812915783	4.79542489148801	6.06327867691336	5.81857946669393	7.98235303428825	4.35712362127099	6.68662792169026	10.8048754693498	5.53064522359901	6.59834740408245	8.50329378078983	5.80138522495049	8.18097133032886	7.80612476455044	8.68642533399781	6.54755355751336	7.16754708478741	5.50824762921494	5.97805678032113	5.75510357823206	4.89430456294875	9.28416061818057	3.99421800534118	8.19517243769948	8.55614170029456	7.20250936109991	5.61960663443203	8.8304162944062	7.34747837257372	8.95226662009895	4.64547664881658	8.71892650356741	8.94378590779079	9.10548271197606	4.70361347476331	9.32789220429092	5.39882867703056	9.02108802272001	8.86216601175714	6.47356531162842	6.81126410763177	6.6894435338164	5.39293619003756	7.15727902049991	3.70590647748163	7.97457614037541	8.78730412424581	4.72336875036995	6.56804503308357	7.90380181033659	6.5389774449621	6.47185262473732	10.166659423266	4.90252004939001	8.07049942360003	8.30602696014923
